90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7100	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7100	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	6125000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7100	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7100	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7100	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	16900
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
90000: 1 	7000	0	17000
