90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10600	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15400
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
90000: 1 	10500	0	15500
