90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14400
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14400
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14400
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14400
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
90000: 1 	9500	0	14400
90000: 1 	9500	0	14500
90000: 1 	9500	0	14500
